test_object,true_type,classified_as,decision_value,material_name,rigidity,glossiness,decision_value_norm,Glossiness,Rigidity,Enviroment_Map,Texture,init_rot,end_rot,Force,disp_scale,disp_depth,glossID,rigidID,type_truncted,type8way,detail
368,0,0,-5.180720397,"shiny_rigid_castel_None_[7, 0, 0]_[37, -47, 0]_None_0.883_0_10",rigid,shiny,-0.316272175,shiny,rigid,castel,None,"[7, 0, 0]","[37, -47, 0]",None,0.883,0,0,0,2,1,1
244,0,0,-5.149337747,"shiny_rigid_royalEsp_None_[68, 0, 0]_[28, 0, -55]_None_1.162_1_13",rigid,shiny,-0.315116121,shiny,rigid,royalEsp,None,"[68, 0, 0]","[28, 0, -55]",None,1.162,1,0,0,2,1,1
255,0,0,-5.124945332,"shiny_rigid_royalEsp_None_[29, 0, 0]_[39, -41, 45]_None_1.257_1_1",rigid,shiny,-0.314217568,shiny,rigid,royalEsp,None,"[29, 0, 0]","[39, -41, 45]",None,1.257,1,0,0,2,1,1
24,0,0,-5.104069509,"shiny_soft_uenoShrine_None_[72, 0, 0]_[72, 0, 0]_LENNARDJ_0.834_0_4",soft,shiny,-0.313448557,shiny,soft,uenoShrine,None,"[72, 0, 0]","[72, 0, 0]",LENNARDJ,0.834,0,0,1,1,-1,-1
144,0,0,-5.09544618,"shiny_soft_galileo_None_[77, 0, 0]_[77, 0, 0]_FORCE_1.136_0_3",soft,shiny,-0.313130897,shiny,soft,galileo,None,"[77, 0, 0]","[77, 0, 0]",FORCE,1.136,0,0,1,1,-1,-1
256,0,0,-4.985966109,"shiny_rigid_royalEsp_None_[25, 0, 0]_[-29, 30, 44]_None_1.249_1_15",rigid,shiny,-0.309097938,shiny,rigid,royalEsp,None,"[25, 0, 0]","[-29, 30, 44]",None,1.249,1,0,0,2,1,1
391,0,0,-4.980167311,"shiny_rigid_abandoned_None_[30, 0, 0]_[45, 42, 0]_None_1.788_1_10",rigid,shiny,-0.308884326,shiny,rigid,abandoned,None,"[30, 0, 0]","[45, 42, 0]",None,1.788,1,0,0,2,1,1
219,0,0,-4.907652214,"shiny_rigid_uffizi_None_[11, 0, 0]_[-39, 0, -31]_None_1.411_0_19",rigid,shiny,-0.30621306,shiny,rigid,uffizi,None,"[11, 0, 0]","[-39, 0, -31]",None,1.411,0,0,0,2,1,1
164,0,0,-4.904853989,"shiny_soft_castel_None_[7, 0, 0]_[7, 0, 0]_FORCE_1.228_1_7",soft,shiny,-0.306109981,shiny,soft,castel,None,"[7, 0, 0]","[7, 0, 0]",FORCE,1.228,1,0,1,1,-1,-1
163,0,0,-4.896876934,"shiny_soft_castel_None_[70, 0, 0]_[70, 0, 0]_LENNARDJ_1.215_1_17",soft,shiny,-0.305816127,shiny,soft,castel,None,"[70, 0, 0]","[70, 0, 0]",LENNARDJ,1.215,1,0,1,1,-1,-1
369,0,0,-4.880175148,"shiny_rigid_castel_None_[66, 0, 0]_[-56, 0, 0]_None_1.672_1_13",rigid,shiny,-0.305200877,shiny,rigid,castel,None,"[66, 0, 0]","[-56, 0, 0]",None,1.672,1,0,0,2,1,1
69,0,0,-4.847588254,"shiny_soft_rnl_None_[62, 0, 0]_[62, 0, 0]_CHARGE_1.846_1_9",soft,shiny,-0.304000462,shiny,soft,rnl,None,"[62, 0, 0]","[62, 0, 0]",CHARGE,1.846,1,0,1,1,-1,-1
275,0,0,-4.800633554,"shiny_rigid_rnl_None_[24, 0, 0]_[28, -42, -39]_None_1.026_0_5",rigid,shiny,-0.302270774,shiny,rigid,rnl,None,"[24, 0, 0]","[28, -42, -39]",None,1.026,0,0,0,2,1,1
220,0,0,-4.79384367,"shiny_rigid_uenoShrine_None_[9, 0, 0]_[40, 45, 42]_None_1.862_1_15",rigid,shiny,-0.302020652,shiny,rigid,uenoShrine,None,"[9, 0, 0]","[40, 45, 42]",None,1.862,1,0,0,2,1,1
359,0,0,-4.78641664,"shiny_rigid_galileo_None_[13, 0, 0]_[0, 0, -43]_None_1.63_1_5",rigid,shiny,-0.30174706,shiny,rigid,galileo,None,"[13, 0, 0]","[0, 0, -43]",None,1.63,1,0,0,2,1,1
105,0,0,-4.780307089,"shiny_soft_lobby_None_[7, 0, 0]_[7, 0, 0]_MAGNET_1.378_1_11",soft,shiny,-0.301522,shiny,soft,lobby,None,"[7, 0, 0]","[7, 0, 0]",MAGNET,1.378,1,0,1,1,-1,-1
249,0,0,-4.688426208,"shiny_rigid_royalEsp_None_[53, 0, 0]_[28, -42, 27]_None_1.091_0_11",rigid,shiny,-0.29813735,shiny,rigid,royalEsp,None,"[53, 0, 0]","[28, -42, 27]",None,1.091,0,0,0,2,1,1
38,0,0,-4.683021224,"shiny_soft_uenoShrine_None_[10, 0, 0]_[10, 0, 0]_GUIDE_1.811_2_11",soft,shiny,-0.297938244,shiny,soft,uenoShrine,None,"[10, 0, 0]","[10, 0, 0]",GUIDE,1.811,2,0,1,1,-1,-1
345,0,0,-4.653966852,"shiny_rigid_galileo_None_[72, 0, 0]_[-55, -45, 27]_None_1.308_1_15",rigid,shiny,-0.296867958,shiny,rigid,galileo,None,"[72, 0, 0]","[-55, -45, 27]",None,1.308,1,0,0,2,1,1
30,0,0,-4.543688341,"shiny_soft_uenoShrine_None_[4, 0, 0]_[4, 0, 0]_FLUID_1.785_1_8",soft,shiny,-0.292805587,shiny,soft,uenoShrine,None,"[4, 0, 0]","[4, 0, 0]",FLUID,1.785,1,0,1,1,-1,-1
269,0,0,-4.443063248,"shiny_rigid_rnl_None_[42, 0, 0]_[-49, 42, 47]_None_1.26_0_6",rigid,shiny,-0.289098823,shiny,rigid,rnl,None,"[42, 0, 0]","[-49, 42, 47]",None,1.26,0,0,0,2,1,1
245,0,0,-4.430296335,"shiny_rigid_royalEsp_None_[66, 0, 0]_[-49, -46, -30]_None_1.079_0_12",rigid,shiny,-0.288628523,shiny,rigid,royalEsp,None,"[66, 0, 0]","[-49, -46, -30]",None,1.079,0,0,0,2,1,1
243,0,0,-4.392520582,"shiny_rigid_royalEsp_None_[71, 0, 0]_[-54, 42, 41]_None_1.351_1_9",rigid,shiny,-0.287236964,shiny,rigid,royalEsp,None,"[71, 0, 0]","[-54, 42, 41]",None,1.351,1,0,0,2,1,1
239,0,0,-4.338948133,"shiny_rigid_uenoShrine_None_[1, 0, 0]_[0, 53, -33]_None_1.306_0_8",rigid,shiny,-0.285263495,shiny,rigid,uenoShrine,None,"[1, 0, 0]","[0, 53, -33]",None,1.306,0,0,0,2,1,1
11,0,0,-4.288509294,"shiny_soft_uffizi_None_[46, 0, 0]_[46, 0, 0]_WIND_1.824_1_12",soft,shiny,-0.283405461,shiny,soft,uffizi,None,"[46, 0, 0]","[46, 0, 0]",WIND,1.824,1,0,1,1,-1,-1
234,0,0,-4.244701073,"shiny_rigid_uenoShrine_None_[33, 0, 0]_[-47, -41, 42]_None_1.314_1_17",rigid,shiny,-0.281791681,shiny,rigid,uenoShrine,None,"[33, 0, 0]","[-47, -41, 42]",None,1.314,1,0,0,2,1,1
62,0,0,-4.211615072,"shiny_soft_rnl_None_[81, 0, 0]_[81, 0, 0]_FLUID_1.395_1_15",soft,shiny,-0.28057288,shiny,soft,rnl,None,"[81, 0, 0]","[81, 0, 0]",FLUID,1.395,1,0,1,1,-1,-1
6,0,0,-4.210686481,"shiny_soft_uffizi_None_[67, 0, 0]_[67, 0, 0]_MAGNET_1.27_1_10",soft,shiny,-0.280538673,shiny,soft,uffizi,None,"[67, 0, 0]","[67, 0, 0]",MAGNET,1.27,1,0,1,1,-1,-1
374,0,0,-4.183730181,"shiny_rigid_castel_None_[25, 0, 0]_[44, 48, 50]_None_1.423_0_12",rigid,shiny,-0.279545673,shiny,rigid,castel,None,"[25, 0, 0]","[44, 48, 50]",None,1.423,0,0,0,2,1,1
372,0,0,-4.153657603,"shiny_rigid_castel_None_[38, 0, 0]_[33, 40, -36]_None_1.77_2_1",rigid,shiny,-0.278437879,shiny,rigid,castel,None,"[38, 0, 0]","[33, 40, -36]",None,1.77,2,0,0,2,1,1
214,0,0,-4.095886177,"shiny_rigid_uffizi_None_[33, 0, 0]_[-52, 47, 0]_None_1.012_0_5",rigid,shiny,-0.276309731,shiny,rigid,uffizi,None,"[33, 0, 0]","[-52, 47, 0]",None,1.012,0,0,0,2,1,1
31,0,0,-4.068446232,"shiny_soft_uenoShrine_None_[38, 0, 0]_[38, 0, 0]_TURBULENCE_1.919_1_16",soft,shiny,-0.275298915,shiny,soft,uenoShrine,None,"[38, 0, 0]","[38, 0, 0]",TURBULENCE,1.919,1,0,1,1,-1,-1
203,0,0,-3.984523808,"shiny_rigid_uffizi_None_[67, 0, 0]_[28, 36, 0]_None_1.012_0_18",rigid,shiny,-0.272207434,shiny,rigid,uffizi,None,"[67, 0, 0]","[28, 36, 0]",None,1.012,0,0,0,2,1,1
101,0,0,-3.977154041,"shiny_soft_lobby_None_[83, 0, 0]_[83, 0, 0]_FORCE_1.816_2_15",soft,shiny,-0.271935951,shiny,soft,lobby,None,"[83, 0, 0]","[83, 0, 0]",FORCE,1.816,2,0,1,1,-1,-1
357,0,0,-3.912452875,"shiny_rigid_galileo_None_[22, 0, 0]_[-31, 0, 51]_None_1.956_1_11",rigid,shiny,-0.26955253,shiny,rigid,galileo,None,"[22, 0, 0]","[-31, 0, 51]",None,1.956,1,0,0,2,1,1
131,0,0,-3.901332396,"shiny_soft_gothicManor_None_[61, 0, 0]_[61, 0, 0]_CHARGE_1.148_0_7",soft,shiny,-0.269142881,shiny,soft,gothicManor,None,"[61, 0, 0]","[61, 0, 0]",CHARGE,1.148,0,0,1,1,-1,-1
224,0,0,-3.879942905,"shiny_rigid_uenoShrine_None_[66, 0, 0]_[-45, 28, -50]_None_0.872_0_13",rigid,shiny,-0.268354948,shiny,rigid,uenoShrine,None,"[66, 0, 0]","[-45, 28, -50]",None,0.872,0,0,0,2,1,1
395,0,0,-3.859897042,"shiny_rigid_abandoned_None_[24, 0, 0]_[-37, -41, -40]_None_1.468_0_5",rigid,shiny,-0.267616511,shiny,rigid,abandoned,None,"[24, 0, 0]","[-37, -41, -40]",None,1.468,0,0,0,2,1,1
20,0,0,-3.850576064,"shiny_soft_uenoShrine_None_[87, 0, 0]_[87, 0, 0]_VORTEX_1.212_0_7",soft,shiny,-0.267273151,shiny,soft,uenoShrine,None,"[87, 0, 0]","[87, 0, 0]",VORTEX,1.212,0,0,1,1,-1,-1
389,0,0,-3.800140179,"shiny_rigid_abandoned_None_[44, 0, 0]_[0, 0, -54]_None_1.015_0_1",rigid,shiny,-0.265415225,shiny,rigid,abandoned,None,"[44, 0, 0]","[0, 0, -54]",None,1.015,0,0,0,2,1,1
204,0,0,-3.730583182,"shiny_rigid_uffizi_None_[67, 0, 0]_[-41, 35, 28]_None_1.171_1_17",rigid,shiny,-0.262852928,shiny,rigid,uffizi,None,"[67, 0, 0]","[-41, 35, 28]",None,1.171,1,0,0,2,1,1
341,0,0,-3.712226879,"shiny_rigid_galileo_None_[82, 0, 0]_[-29, 54, -42]_None_1.176_1_10",rigid,shiny,-0.26217673,shiny,rigid,galileo,None,"[82, 0, 0]","[-29, 54, -42]",None,1.176,1,0,0,2,1,1
35,0,0,-3.700333702,"shiny_soft_uenoShrine_None_[29, 0, 0]_[29, 0, 0]_FORCE_1.519_1_9",soft,shiny,-0.261738617,shiny,soft,uenoShrine,None,"[29, 0, 0]","[29, 0, 0]",FORCE,1.519,1,0,1,1,-1,-1
76,0,0,-3.624877194,"shiny_soft_rnl_None_[32, 0, 0]_[32, 0, 0]_TURBULENCE_1.172_0_8",soft,shiny,-0.258958997,shiny,soft,rnl,None,"[32, 0, 0]","[32, 0, 0]",TURBULENCE,1.172,0,0,1,1,-1,-1
363,0,0,-3.565507009,"shiny_rigid_castel_None_[73, 0, 0]_[-49, -28, 31]_None_1.573_1_2",rigid,shiny,-0.256771955,shiny,rigid,castel,None,"[73, 0, 0]","[-49, -28, 31]",None,1.573,1,0,0,2,1,1
365,0,0,-3.506084018,"shiny_rigid_castel_None_[72, 0, 0]_[-38, 47, 40]_None_1.599_1_19",rigid,shiny,-0.254582968,shiny,rigid,castel,None,"[72, 0, 0]","[-38, 47, 40]",None,1.599,1,0,0,2,1,1
116,0,0,-3.445236601,"shiny_soft_lobby_None_[21, 0, 0]_[21, 0, 0]_DRAG_1.842_1_0",soft,shiny,-0.252341509,shiny,soft,lobby,None,"[21, 0, 0]","[21, 0, 0]",DRAG,1.842,1,0,1,1,-1,-1
308,0,0,-3.440600691,"shiny_rigid_lobby_None_[5, 0, 0]_[-57, 31, 0]_None_1.379_1_17",rigid,shiny,-0.252170734,shiny,rigid,lobby,None,"[5, 0, 0]","[-57, 31, 0]",None,1.379,1,0,0,2,1,1
160,0,0,-3.348931734,"shiny_soft_castel_None_[82, 0, 0]_[82, 0, 0]_FLUID_1.434_1_15",soft,shiny,-0.248793891,shiny,soft,castel,None,"[82, 0, 0]","[82, 0, 0]",FLUID,1.434,1,0,1,1,-1,-1
170,0,0,-3.3419635,"shiny_soft_castel_None_[47, 0, 0]_[47, 0, 0]_MAGNET_1.828_1_11",soft,shiny,-0.248537199,shiny,soft,castel,None,"[47, 0, 0]","[47, 0, 0]",MAGNET,1.828,1,0,1,1,-1,-1
387,0,0,-3.268981093,"shiny_rigid_abandoned_None_[52, 0, 0]_[-46, 0, 39]_None_1.196_1_7",rigid,shiny,-0.245848719,shiny,rigid,abandoned,None,"[52, 0, 0]","[-46, 0, 39]",None,1.196,1,0,0,2,1,1
217,0,0,-3.205935262,"shiny_rigid_uffizi_None_[13, 0, 0]_[0, 0, -51]_None_1.607_2_6",rigid,shiny,-0.243526276,shiny,rigid,uffizi,None,"[13, 0, 0]","[0, 0, -51]",None,1.607,2,0,0,2,1,1
196,0,0,-3.199561714,"shiny_soft_abandoned_None_[21, 0, 0]_[21, 0, 0]_LENNARDJ_1.25_1_18",soft,shiny,-0.243291491,shiny,soft,abandoned,None,"[21, 0, 0]","[21, 0, 0]",LENNARDJ,1.25,1,0,1,1,-1,-1
253,0,0,-3.195705193,"shiny_rigid_royalEsp_None_[39, 0, 0]_[44, 0, -53]_None_1.558_2_19",rigid,shiny,-0.243149427,shiny,rigid,royalEsp,None,"[39, 0, 0]","[44, 0, -53]",None,1.558,2,0,0,2,1,1
252,0,0,-2.993631151,"shiny_rigid_royalEsp_None_[45, 0, 0]_[38, -28, 40]_None_1.461_1_8",rigid,shiny,-0.23570555,shiny,rigid,royalEsp,None,"[45, 0, 0]","[38, -28, 40]",None,1.461,1,0,0,2,1,1
265,0,0,-2.921269215,"shiny_rigid_rnl_None_[64, 0, 0]_[41, 54, 52]_None_1.1_0_8",rigid,shiny,-0.233039927,shiny,rigid,rnl,None,"[64, 0, 0]","[41, 54, 52]",None,1.1,0,0,0,2,1,1
88,0,0,-2.724582422,"shiny_soft_machineShop_None_[42, 0, 0]_[42, 0, 0]_DRAG_1.211_1_1",soft,shiny,-0.225794502,shiny,soft,machineShop,None,"[42, 0, 0]","[42, 0, 0]",DRAG,1.211,1,0,1,1,-1,-1
112,0,0,-2.717256828,"shiny_soft_lobby_None_[55, 0, 0]_[55, 0, 0]_FORCE_1.186_1_6",soft,shiny,-0.225524646,shiny,soft,lobby,None,"[55, 0, 0]","[55, 0, 0]",FORCE,1.186,1,0,1,1,-1,-1
305,0,0,-2.694450646,"shiny_rigid_lobby_None_[70, 0, 0]_[-49, -40, 32]_None_0.831_0_5",rigid,shiny,-0.224684526,shiny,rigid,lobby,None,"[70, 0, 0]","[-49, -40, 32]",None,0.831,0,0,0,2,1,1
53,0,0,-2.623989274,"shiny_soft_royalEsp_None_[50, 0, 0]_[50, 0, 0]_GUIDE_1.974_1_12",soft,shiny,-0.222088914,shiny,soft,royalEsp,None,"[50, 0, 0]","[50, 0, 0]",GUIDE,1.974,1,0,1,1,-1,-1
222,0,0,-2.576638602,"shiny_rigid_uenoShrine_None_[89, 0, 0]_[-28, -36, 54]_None_1.953_2_9",rigid,shiny,-0.22034464,shiny,rigid,uenoShrine,None,"[89, 0, 0]","[-28, -36, 54]",None,1.953,2,0,0,2,1,1
354,0,0,-2.56859831,"shiny_rigid_galileo_None_[28, 0, 0]_[38, 31, -29]_None_1.223_0_19",rigid,shiny,-0.220048457,shiny,rigid,galileo,None,"[28, 0, 0]","[38, 31, -29]",None,1.223,0,0,0,2,1,1
134,0,0,-2.514386196,"shiny_soft_gothicManor_None_[38, 0, 0]_[38, 0, 0]_MAGNET_1.53_1_1",soft,shiny,-0.218051425,shiny,soft,gothicManor,None,"[38, 0, 0]","[38, 0, 0]",MAGNET,1.53,1,0,1,1,-1,-1
251,0,0,-2.44833215,"shiny_rigid_royalEsp_None_[49, 0, 0]_[50, 0, 32]_None_0.855_0_7",rigid,shiny,-0.215618167,shiny,rigid,royalEsp,None,"[49, 0, 0]","[50, 0, 32]",None,0.855,0,0,0,2,1,1
187,0,0,-2.441539898,"shiny_soft_abandoned_None_[63, 0, 0]_[63, 0, 0]_DRAG_1.689_1_17",soft,shiny,-0.215367958,shiny,soft,abandoned,None,"[63, 0, 0]","[63, 0, 0]",DRAG,1.689,1,0,1,1,-1,-1
225,0,0,-1.935455606,"shiny_rigid_uenoShrine_None_[65, 0, 0]_[0, 0, -42]_None_1.429_0_4",rigid,shiny,-0.196725142,shiny,rigid,uenoShrine,None,"[65, 0, 0]","[0, 0, -42]",None,1.429,0,0,0,2,1,1
176,0,0,-1.929603112,"shiny_soft_castel_None_[26, 0, 0]_[26, 0, 0]_GUIDE_1.522_2_8",soft,shiny,-0.196509551,shiny,soft,castel,None,"[26, 0, 0]","[26, 0, 0]",GUIDE,1.522,2,0,1,1,-1,-1
61,0,0,-1.860747759,"shiny_soft_rnl_None_[85, 0, 0]_[85, 0, 0]_GUIDE_1.196_0_14",soft,shiny,-0.193973101,shiny,soft,rnl,None,"[85, 0, 0]","[85, 0, 0]",GUIDE,1.196,0,0,1,1,-1,-1
399,0,0,-1.693850598,"shiny_rigid_abandoned_None_[11, 0, 0]_[-37, 0, 29]_None_1.032_0_11",rigid,shiny,-0.187825048,shiny,rigid,abandoned,None,"[11, 0, 0]","[-37, 0, 29]",None,1.032,0,0,0,2,1,1
97,0,0,-1.529564794,"shiny_soft_machineShop_None_[11, 0, 0]_[11, 0, 0]_FORCE_1.182_1_7",soft,shiny,-0.18177319,shiny,soft,machineShop,None,"[11, 0, 0]","[11, 0, 0]",FORCE,1.182,1,0,1,1,-1,-1
318,0,0,-1.41442015,"shiny_rigid_lobby_None_[11, 0, 0]_[31, 32, 56]_None_1.501_1_8",rigid,shiny,-0.177531564,shiny,rigid,lobby,None,"[11, 0, 0]","[31, 32, 56]",None,1.501,1,0,0,2,1,1
171,0,0,-1.006227223,"shiny_soft_castel_None_[45, 0, 0]_[45, 0, 0]_TURBULENCE_0.823_0_5",soft,shiny,-0.162494808,shiny,soft,castel,None,"[45, 0, 0]","[45, 0, 0]",TURBULENCE,0.823,0,0,1,1,-1,-1
183,0,0,-1.002271492,"shiny_soft_abandoned_None_[80, 0, 0]_[80, 0, 0]_VORTEX_1.262_1_1",soft,shiny,-0.16234909,shiny,soft,abandoned,None,"[80, 0, 0]","[80, 0, 0]",VORTEX,1.262,1,0,1,1,-1,-1
238,0,0,-0.982609593,"shiny_rigid_uenoShrine_None_[11, 0, 0]_[27, 30, -34]_None_1.456_1_16",rigid,shiny,-0.161624797,shiny,rigid,uenoShrine,None,"[11, 0, 0]","[27, 30, -34]",None,1.456,1,0,0,2,1,1
79,0,0,-0.876417114,"shiny_soft_rnl_None_[1, 0, 0]_[1, 0, 0]_FLUID_1.548_2_3",soft,shiny,-0.157712945,shiny,soft,rnl,None,"[1, 0, 0]","[1, 0, 0]",FLUID,1.548,2,0,1,1,-1,-1
18,0,0,-0.766651849,"shiny_soft_uffizi_None_[14, 0, 0]_[14, 0, 0]_FLUID_1.614_1_2",soft,shiny,-0.153669481,shiny,soft,uffizi,None,"[14, 0, 0]","[14, 0, 0]",FLUID,1.614,1,0,1,1,-1,-1
231,0,0,-0.766148756,"shiny_rigid_uenoShrine_None_[48, 0, 0]_[-41, -32, 54]_None_1.659_2_2",rigid,shiny,-0.153650948,shiny,rigid,uenoShrine,None,"[48, 0, 0]","[-41, -32, 54]",None,1.659,2,0,0,2,1,1
311,0,0,-0.627322638,"shiny_rigid_lobby_None_[32, 0, 0]_[47, -44, 0]_None_1.844_2_15",rigid,shiny,-0.148536959,shiny,rigid,lobby,None,"[32, 0, 0]","[47, -44, 0]",None,1.844,2,0,0,2,1,1
235,0,0,-0.60080669,"shiny_rigid_uenoShrine_None_[31, 0, 0]_[-44, 30, 36]_None_0.941_0_5",rigid,shiny,-0.147560181,shiny,rigid,uenoShrine,None,"[31, 0, 0]","[-44, 30, 36]",None,0.941,0,0,0,2,1,1
276,0,0,-0.303392566,"shiny_rigid_rnl_None_[21, 0, 0]_[-46, 39, 0]_None_1.97_2_19",rigid,shiny,-0.136604225,shiny,rigid,rnl,None,"[21, 0, 0]","[-46, 39, 0]",None,1.97,2,0,0,2,1,1
340,0,0,-0.215673261,"shiny_rigid_galileo_None_[9, 0, 0]_[-52, -57, -37]_None_1.011_0_6",rigid,shiny,-0.133372876,shiny,rigid,galileo,None,"[9, 0, 0]","[-52, -57, -37]",None,1.011,0,0,0,2,1,1
392,0,0,-0.079310728,"shiny_rigid_abandoned_None_[30, 0, 0]_[29, 35, 43]_None_1.516_2_9",rigid,shiny,-0.128349639,shiny,rigid,abandoned,None,"[30, 0, 0]","[29, 35, 43]",None,1.516,2,0,0,2,1,1
465,1,1,0.310757253,"matte_soft_rnl_rnl_[82, 0, 0]_[82, 0, 0]_VORTEX_1.214_1_1",soft,matte,-0.113980559,matte,soft,rnl,rnl,"[82, 0, 0]","[82, 0, 0]",VORTEX,1.214,1,1,1,4,-5,-5
667,1,1,0.459345099,"matte_rigid_rnl_rnl_[64, 0, 0]_[-47, -34, -55]_None_1.741_1_1",rigid,matte,-0.108506973,matte,rigid,rnl,rnl,"[64, 0, 0]","[-47, -34, -55]",None,1.741,1,1,0,3,5,5
624,1,1,0.619370468,"matte_rigid_uenoShrine_uenoShrine_[78, 0, 0]_[44, 40, -47]_None_0.961_0_1",rigid,matte,-0.102612058,matte,rigid,uenoShrine,uenoShrine,"[78, 0, 0]","[44, 40, -47]",None,0.961,0,1,0,3,5,5
264,0,1,0.984788891,"shiny_rigid_rnl_None_[66, 0, 0]_[33, -42, 42]_None_1.956_1_2",rigid,shiny,-0.089151003,shiny,rigid,rnl,None,"[66, 0, 0]","[33, -42, 42]",None,1.956,1,0,0,2,1,1
633,1,1,1.158750742,"matte_rigid_uenoShrine_uenoShrine_[4, 0, 0]_[-37, 37, 45]_None_1.074_0_1",rigid,matte,-0.082742705,matte,rigid,uenoShrine,uenoShrine,"[4, 0, 0]","[-37, 37, 45]",None,1.074,0,1,0,3,5,5
438,1,1,1.30080388,"matte_soft_uenoShrine_uenoShrine_[14, 0, 0]_[14, 0, 0]_CHARGE_1.044_0_1",soft,matte,-0.077509841,matte,soft,uenoShrine,uenoShrine,"[14, 0, 0]","[14, 0, 0]",CHARGE,1.044,0,1,1,4,-5,-5
437,1,1,1.345709422,"matte_soft_uenoShrine_uenoShrine_[14, 0, 0]_[14, 0, 0]_CHARGE_1.557_1_1",soft,matte,-0.075855639,matte,soft,uenoShrine,uenoShrine,"[14, 0, 0]","[14, 0, 0]",CHARGE,1.557,1,1,1,4,-5,-5
527,1,1,1.395260098,"matte_soft_gothicManor_gothicManor_[57, 0, 0]_[57, 0, 0]_WIND_1.153_1_1",soft,matte,-0.074030322,matte,soft,gothicManor,gothicManor,"[57, 0, 0]","[57, 0, 0]",WIND,1.153,1,1,1,4,-5,-5
155,0,1,1.637942683,"shiny_soft_galileo_None_[24, 0, 0]_[24, 0, 0]_VORTEX_0.969_0_4",soft,shiny,-0.065090533,shiny,soft,galileo,None,"[24, 0, 0]","[24, 0, 0]",VORTEX,0.969,0,0,1,1,-1,-1
425,1,1,1.855412774,"matte_soft_uenoShrine_uenoShrine_[80, 0, 0]_[80, 0, 0]_DRAG_1.593_2_1",soft,matte,-0.057079506,matte,soft,uenoShrine,uenoShrine,"[80, 0, 0]","[80, 0, 0]",DRAG,1.593,2,1,1,4,-5,-5
406,1,1,2.078630418,"matte_soft_uffizi_uffizi_[6, 0, 0]_[6, 0, 0]_TURBULENCE_1.379_1_1",soft,matte,-0.048856754,matte,soft,uffizi,uffizi,"[6, 0, 0]","[6, 0, 0]",TURBULENCE,1.379,1,1,1,4,-5,-5
442,1,1,2.17294438,"matte_soft_royalEsp_royalEsp_[77, 0, 0]_[77, 0, 0]_GUIDE_0.892_0_1",soft,matte,-0.045382475,matte,soft,royalEsp,royalEsp,"[77, 0, 0]","[77, 0, 0]",GUIDE,0.892,0,1,1,4,-5,-5
639,1,1,2.178327164,"matte_rigid_uenoShrine_uenoShrine_[18, 0, 0]_[27, -30, 55]_None_1.322_1_1",rigid,matte,-0.045184187,matte,rigid,uenoShrine,uenoShrine,"[18, 0, 0]","[27, -30, 55]",None,1.322,1,1,0,3,5,5
421,1,1,2.634071569,"matte_soft_uenoShrine_uenoShrine_[90, 0, 0]_[90, 0, 0]_DRAG_0.847_0_1",soft,matte,-0.02839576,matte,soft,uenoShrine,uenoShrine,"[90, 0, 0]","[90, 0, 0]",DRAG,0.847,0,1,1,4,-5,-5
472,1,1,2.73700978,"matte_soft_rnl_rnl_[49, 0, 0]_[49, 0, 0]_MAGNET_1.37_1_1",soft,matte,-0.024603787,matte,soft,rnl,rnl,"[49, 0, 0]","[49, 0, 0]",MAGNET,1.37,1,1,1,4,-5,-5
366,0,1,2.755392713,"shiny_rigid_castel_None_[71, 0, 0]_[-32, -29, -43]_None_1.897_2_18",rigid,shiny,-0.023926608,shiny,rigid,castel,None,"[71, 0, 0]","[-32, -29, -43]",None,1.897,2,0,0,2,1,1
419,1,1,2.874801891,"matte_soft_uffizi_uffizi_[11, 0, 0]_[11, 0, 0]_FLUID_1.406_1_1",soft,matte,-0.019527887,matte,soft,uffizi,uffizi,"[11, 0, 0]","[11, 0, 0]",FLUID,1.406,1,1,1,4,-5,-5
630,1,1,2.915481382,"matte_rigid_uenoShrine_uenoShrine_[57, 0, 0]_[37, 28, -44]_None_1.951_2_1",rigid,matte,-0.018029362,matte,rigid,uenoShrine,uenoShrine,"[57, 0, 0]","[37, 28, -44]",None,1.951,2,1,0,3,5,5
664,1,1,2.969534123,"matte_rigid_rnl_rnl_[74, 0, 0]_[-46, 31, -37]_None_1.136_0_1",rigid,matte,-0.016038201,matte,rigid,rnl,rnl,"[74, 0, 0]","[-46, 31, -37]",None,1.136,0,1,0,3,5,5
657,1,1,3.115007192,"matte_rigid_royalEsp_royalEsp_[3, 0, 0]_[-34, -33, -39]_None_1.262_1_1",rigid,matte,-0.010679355,matte,rigid,royalEsp,royalEsp,"[3, 0, 0]","[-34, -33, -39]",None,1.262,1,1,0,3,5,5
567,1,1,3.220072356,"matte_soft_castel_castel_[46, 0, 0]_[46, 0, 0]_VORTEX_1.819_1_1",soft,matte,-0.00680903,matte,soft,castel,castel,"[46, 0, 0]","[46, 0, 0]",VORTEX,1.819,1,1,1,4,-5,-5
622,1,1,3.224197209,"matte_rigid_uenoShrine_uenoShrine_[79, 0, 0]_[0, -55, 32]_None_1.529_2_1",rigid,matte,-0.006657081,matte,rigid,uenoShrine,uenoShrine,"[79, 0, 0]","[0, -55, 32]",None,1.529,2,1,0,3,5,5
756,1,1,3.33172849,"matte_rigid_galileo_galileo_[15, 0, 0]_[33, -31, -43]_None_1.425_0_1",rigid,matte,-0.002695911,matte,rigid,galileo,galileo,"[15, 0, 0]","[33, -31, -43]",None,1.425,0,1,0,3,5,5
